,x_input
25,"[0.69999993, 0.5, 0.5, 0.99999988, 1.20000005, 0.5999999, 0.5999999, 1.0999999, 0.79999995, 0.69999993, 0.99999988, 0.5999999, 1.29999995, 0.69999993, 0.5999999, 0.69999993]"
26,"[0.69999993, 0.5999999, 0.5999999, 1.0999999, 1.29999995, 0.69999993, 0.69999993, 1.20000005, 0.99999988, 0.79999995, 1.39999986, 0.5999999, 1.39999986, 0.79999995, 0.5999999, 0.79999995]"
27,"[0.69999993, 0.69999993, 0.5999999, 1.20000005, 1.39999986, 0.99999988, 0.89999998, 1.39999986, 0.99999988, 0.89999998, 1.29999995, 0.79999995, 1.39999986, 0.89999998, 0.89999998, 0.89999998]"
28,"[0.69999993, 0.5999999, 0.5999999, 1.20000005, 1.39999986, 0.89999998, 1.20000005, 1.5, 1.0999999, 0.79999995, 1.5999999, 0.89999998, 1.39999986, 0.99999988, 0.89999998, 1.0999999]"
29,"[1.20000005, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.5999999, 1.20000005, 1.29999995, 0.89999998, 0.79999995, 1.5999999, 0.79999995, 1.5, 1.0999999, 0.69999993, 0.79999995]"
30,"[0.69999993, 0.5999999, 0.5999999, 0.99999988, 0.69999993, 0.5, 0.79999995, 1.20000005, 0.89999998, 0.5999999, 1.20000005, 0.79999995, 1.39999986, 0.99999988, 0.69999993, 0.69999993]"
31,"[0.5999999, 0.5, 0.5999999, 0.99999988, 0.5999999, 0.5, 0.5999999, 1.0999999, 0.5999999, 0.5999999, 0.69999993, 0.5999999, 0.89999998, 0.5, 0.5, 0.39999998]"
32,"[0.5999999, 0.5, 0.5, 0.89999998, 0.5999999, 0.39999998, 0.5999999, 1.0999999, 0.5999999, 0.5, 0.69999993, 0.5, 0.79999995, 0.5999999, 0.5, 0.39999998]"
33,"[0.5, 0.39999998, 0.39999998, 0.79999995, 0.5, 0.39999998, 0.39999998, 0.89999998, 0.5999999, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.5]"
34,"[0.5, 0.5, -6e-08, 0.79999995, 0.5999999, 0.5, 0.39999998, 0.89999998, 0.5, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.5]"
35,"[0.5999999, 0.5, 0.5, 0.89999998, 0.69999993, 0.5, 0.5, 0.99999988, 0.5999999, 0.5, 0.5, 0.69999993, 0.79999995, 0.5, 0.5999999, 0.5999999]"
36,"[0.69999993, 0.5, 0.5, 0.99999988, 0.79999995, 0.5999999, 0.5, 1.0999999, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.89999998, 0.5, 0.69999993, 0.69999993]"
37,"[0.79999995, 0.5999999, 0.69999993, 1.0999999, 1.20000005, 0.69999993, 0.5999999, 1.0999999, 0.79999995, 0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.69999993, 0.69999993]"
38,"[0.89999998, 0.69999993, 0.69999993, 1.20000005, 1.70000005, 0.79999995, 0.69999993, 1.20000005, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 0.99999988, 1.0999999, 0.89999998, 0.79999995]"
39,"[0.89999998, 0.69999993, 0.69999993, 1.20000005, 1.79999995, 0.79999995, 0.69999993, 1.20000005, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.99999988, 1.0999999, 0.89999998, 0.79999995]"
40,"[0.79999995, 0.79999995, 0.5999999, 1.0999999, 1.20000005, 0.69999993, 0.5999999, 1.20000005, 0.79999995, 0.69999993, 0.79999995, 0.69999993, 0.99999988, 0.89999998, 0.69999993, 0.69999993]"
41,"[0.5999999, 0.5999999, 0.5, 0.99999988, 0.5999999, 0.5999999, 0.5, 1.0999999, 0.69999993, 0.79999995, 0.69999993, 0.5999999, 0.89999998, 0.89999998, 0.5999999, 0.5]"
42,"[0.5999999, 0.5, 0.5, 0.99999988, 0.99999988, 0.5999999, 0.5, 1.29999995, 0.69999993, 0.5999999, 0.89999998, 0.5, 1.0999999, 0.5999999, 0.5999999, 0.5]"
43,"[0.69999993, 0.5999999, 0.5, 0.99999988, 1.39999986, 0.5999999, 0.5, 1.29999995, 0.69999993, 0.69999993, 0.89999998, 0.5, 0.99999988, 0.5, 0.5999999, 0.5]"
44,"[0.79999995, 0.69999993, 0.5999999, 0.89999998, 1.20000005, 0.5999999, 0.5, 1.29999995, 0.79999995, 0.5999999, 0.79999995, 0.5999999, 0.99999988, 0.69999993, 0.5999999, 0.5]"
45,"[0.79999995, 0.5999999, 0.5999999, 0.89999998, 1.5, 0.5999999, 0.5, 1.20000005, 0.79999995, 0.5999999, 0.79999995, 0.5, 0.89999998, 0.79999995, 0.5999999, 0.5]"
46,"[0.69999993, 0.69999993, 0.5999999, 0.89999998, 1.39999986, 0.5, 0.5999999, 1.29999995, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.89999998, 0.79999995, 0.5999999, 0.5999999]"
47,"[0.69999993, 0.69999993, 0.5999999, 0.89999998, 1.39999986, 0.5999999, 0.79999995, 1.39999986, 0.89999998, 0.79999995, 0.89999998, 0.5, 1.0999999, 0.89999998, 0.69999993, 0.5999999]"
48,"[0.89999998, 0.69999993, 0.79999995, 0.99999988, 1.29999995, 0.89999998, 0.79999995, 1.5, 1.0999999, 0.79999995, 1.20000005, 0.5999999, 1.39999986, 0.99999988, 0.79999995, 0.79999995]"
49,"[1.20000005, 0.89999998, 0.79999995, 1.0999999, 1.39999986, 0.79999995, 0.89999998, 1.5999999, 1.20000005, 0.79999995, 1.70000005, 0.69999993, 1.5, 1.20000005, 0.79999995, 0.79999995]"
50,"[1.0999999, 0.79999995, 0.89999998, 0.99999988, 1.39999986, 0.5999999, 1.0999999, 1.5999999, 0.89999998, 0.5999999, 1.79999995, 0.89999998, 1.5, 0.89999998, 0.89999998, 0.79999995]"
51,"[1.29999995, 0.5999999, 0.79999995, 0.69999993, 0.99999988, 0.5, 0.99999988, 1.5, 1.20000005, 0.69999993, 1.0999999, 0.89999998, 1.29999995, 0.89999998, 0.69999993, 0.79999995]"
52,"[0.99999988, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.79999995, 1.5, 1.0999999, 0.79999995, 1.20000005, 0.79999995, 1.0999999, 0.69999993, 0.5999999, 0.5999999]"
53,"[0.69999993, 0.79999995, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.69999993, 0.79999995, 0.89999998, 1.20000005, -6e-08, 0.5, 0.39999998]"
54,"[0.69999993, 0.5, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.39999998, 0.39999998]"
55,"[0.69999993, 0.5, 0.5, 0.5, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.79999995, -6e-08, 0.69999993, 0.69999993, 0.39999998, 0.5]"
56,"[0.5999999, 0.5, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.69999993, -6e-08, 0.69999993, 0.69999993, 0.10000002, 0.5]"
57,"[0.79999995, 0.5, 0.5999999, 0.5999999, 0.99999988, 0.5, 0.5999999, 1.0999999, 0.69999993, 0.69999993, 0.69999993, 0.99999988, 0.69999993, 0.79999995, -6e-08, 0.5]"
58,"[1.0999999, 0.5999999, 0.5999999, 0.79999995, 1.39999986, 0.5999999, 0.5999999, 1.20000005, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 1.5, -6e-08, 0.69999993]"
59,"[0.69999993, 0.5999999, 0.69999993, 0.89999998, 0.99999988, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.89999998, 0.69999993, 0.99999988, 0.5999999, 1.29999995, 0.79999995, 0.69999993]"
60,"[0.69999993, 0.5999999, 0.69999993, 0.79999995, 1.0999999, 0.5999999, 0.5999999, 1.20000005, 0.69999993, 0.69999993, 0.79999995, 0.69999993, 0.5999999, 0.99999988, 0.79999995, 0.69999993]"
61,"[1.20000005, 0.99999988, 0.69999993, 0.69999993, 1.5, 0.69999993, 0.89999998, 1.39999986, 1.29999995, 0.79999995, 1.0999999, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.69999993]"
62,"[1.5, 0.89999998, 0.89999998, 0.99999988, 1.5999999, 1.39999986, 1.29999995, 1.5999999, 1.39999986, 0.89999998, 1.39999986, 0.89999998, 0.99999988, 1.0999999, 1.0999999, 1.29999995]"
63,"[1.70000005, 0.99999988, 1.20000005, 0.89999998, 1.5999999, 1.20000005, 1.29999995, 1.70000005, 1.39999986, 0.89999998, 1.29999995, 0.89999998, 0.99999988, 1.0999999, 1.39999986, 1.5]"
64,"[1.29999995, 1.20000005, 1.0999999, 0.89999998, 1.5, 1.29999995, 0.99999988, 1.5, 1.20000005, 0.79999995, 1.29999995, 0.79999995, 0.99999988, 1.0999999, 1.5, 1.5]"
65,"[1.29999995, 1.0999999, 1.0999999, 0.99999988, 1.5, 1.29999995, 0.99999988, 1.5, 1.20000005, 0.99999988, 1.79999995, 0.79999995, 1.0999999, 1.0999999, 1.39999986, 1.79999995]"
66,"[1.70000005, 1.29999995, 1.0999999, 1.0999999, 1.39999986, 1.29999995, 0.99999988, 1.5, 1.20000005, 1.0999999, 2.0, 0.89999998, 1.20000005, 1.20000005, 1.39999986, 1.70000005]"
67,"[1.20000005, 1.29999995, 1.20000005, 0.99999988, 1.5999999, 1.39999986, 1.20000005, 1.5999999, 0.99999988, 1.0999999, 1.79999995, 0.89999998, 1.29999995, 1.29999995, 1.39999986, 2.0]"
68,"[1.29999995, 1.0999999, 1.20000005, 1.20000005, 1.79999995, 1.5, 1.39999986, 1.5, 1.20000005, 1.0999999, 1.70000005, 1.0999999, 1.20000005, 1.20000005, 1.5, 2.0]"
69,"[1.5, 1.39999986, 1.20000005, 1.20000005, 2.0, 1.5, 1.29999995, 1.5, 1.39999986, 1.0999999, 1.5999999, 1.29999995, 1.20000005, 1.39999986, 2.19999981, 1.70000005]"
70,"[1.5, 1.5, 1.0999999, 1.29999995, 1.39999986, 1.39999986, 0.99999988, 1.5999999, 1.29999995, 0.99999988, 1.20000005, 1.39999986, 1.39999986, 1.5, 1.39999986, 1.79999995]"
71,"[1.39999986, 1.39999986, 0.99999988, 1.20000005, 1.39999986, 1.0999999, 1.0999999, 1.5999999, 1.39999986, 0.99999988, 1.0999999, 1.0999999, 1.0999999, 0.99999988, 1.0999999, 1.20000005]"
72,"[1.29999995, 1.29999995, 1.0999999, 1.20000005, 1.20000005, 1.0999999, 1.29999995, 1.70000005, 1.20000005, 0.89999998, 1.29999995, 1.0999999, 0.99999988, 0.89999998, 1.29999995, 1.0999999]"
73,"[1.29999995, 1.20000005, 0.99999988, 1.29999995, 1.29999995, 0.79999995, 1.0999999, 1.5999999, 1.20000005, 1.20000005, 1.29999995, 1.0999999, 1.0999999, 1.0999999, 0.79999995, 0.79999995]"
74,"[0.89999998, 0.69999993, 0.69999993, 0.89999998, 0.89999998, 0.5999999, 0.79999995, 0.5999999, 0.89999998, -6e-08, 0.89999998, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.5999999]"
75,"[0.89999998, 0.69999993, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.79999995, 0.79999995, 0.69999993, 0.69999993, 0.79999995, 0.69999993, 0.5999999]"
76,"[0.79999995, 0.69999993, 0.79999995, 0.99999988, 1.39999986, 0.5999999, 0.69999993, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.5999999, 0.79999995, 0.79999995, 0.69999993]"
77,"[0.79999995, 0.69999993, 0.79999995, 0.99999988, 1.79999995, 0.69999993, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.89999998, 0.79999995, 0.79999995, 1.20000005, 0.89999998, 0.69999993]"
78,"[1.0999999, 0.79999995, 0.89999998, 0.99999988, 1.70000005, 0.89999998, 0.79999995, 0.79999995, 0.99999988, 0.99999988, 0.89999998, 0.89999998, 0.89999998, 1.5999999, 0.99999988, 1.0999999]"
79,"[1.0999999, 0.89999998, 0.99999988, 1.0999999, 2.0, 1.20000005, 0.89999998, 0.79999995, 1.0999999, 0.99999988, 1.0999999, 0.79999995, 0.89999998, 0.89999998, 1.20000005, 1.39999986]"
80,"[1.0999999, 0.99999988, 0.99999988, 0.89999998, 1.70000005, 1.0999999, 0.99999988, 0.99999988, 1.0999999, 0.99999988, 0.99999988, 0.79999995, 0.69999993, 0.69999993, 1.39999986, 1.29999995]"
81,"[0.99999988, 0.89999998, 0.89999998, 0.89999998, 1.39999986, 1.20000005, 0.89999998, 0.99999988, 0.99999988, 1.20000005, 0.99999988, 0.79999995, 0.79999995, 0.79999995, 1.0999999, 1.0999999]"
82,"[1.0999999, 1.0999999, 0.99999988, 1.20000005, 1.20000005, 1.0999999, 0.99999988, 1.0999999, 1.0999999, 1.0999999, 0.89999998, 0.89999998, 0.99999988, 0.99999988, 1.0999999, 0.99999988]"
83,"[1.0999999, 0.99999988, 0.99999988, 1.29999995, 1.20000005, 0.89999998, 0.99999988, 1.0999999, 1.0999999, 0.99999988, 0.99999988, 0.89999998, 0.89999998, 0.99999988, 0.89999998, 0.79999995]"
84,"[0.89999998, 0.89999998, 0.89999998, 1.20000005, 1.20000005, 0.79999995, 0.89999998, 1.0999999, 0.99999988, 0.99999988, 1.0999999, 0.89999998, 0.89999998, 0.99999988, 0.79999995, 0.5999999]"
85,"[0.89999998, 0.89999998, 0.79999995, 1.0999999, 0.99999988, 0.79999995, 0.79999995, 0.99999988, 0.89999998, 0.89999998, 0.99999988, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.69999993]"
86,"[0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.69999993]"
87,"[0.69999993, 0.69999993, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.69999993]"
88,"[0.79999995, 0.69999993, 0.69999993, 0.89999998, 0.99999988, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.89999998, 0.69999993, 0.89999998, 0.69999993, 0.5999999]"
89,"[0.79999995, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999, 0.5999999, 0.5]"
90,"[0.69999993, 0.5999999, 0.5999999, 0.69999993, 0.69999993, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.5999999, 0.5, 0.5, 0.5]"
91,"[0.5999999, 0.5, 0.5, 0.5, 0.69999993, 0.5, 0.5999999, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.5, 0.39999998]"
92,"[0.5, 0.39999998, 0.39999998, 0.39999998, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5, 0.5, 0.5, 0.39999998, 0.29999995]"
93,"[0.5, 0.39999998, 0.39999998, 0.39999998, 0.5, 0.29999995, 0.39999998, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.29999995]"
94,"[0.39999998, 0.29999995, 0.39999998, 0.39999998, 0.5, 0.29999995, 0.29999995, 0.39999998, 0.5, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.29999995]"
95,"[0.39999998, 0.29999995, 0.39999998, 0.5, 0.5, 0.29999995, 0.29999995, 0.39999998, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998]"
96,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.29999995, 0.39999998, 0.39999998, 0.5, 0.39999998, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.29999995]"
97,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.39999998, 0.39999998, 0.39999998, 0.5999999, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.5]"
98,"[0.5, 0.5, 0.39999998, 0.5999999, 0.69999993, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5, 0.5, 0.69999993, 0.5, 0.5]"
99,"[0.79999995, 0.5999999, 0.5, 0.5999999, 1.20000005, 0.5, 0.5, 0.5, 0.5999999, 0.5, 0.69999993, 0.79999995, 0.5999999, 0.5, 0.5999999, 0.5]"
100,"[0.79999995, 0.5999999, 0.69999993, 0.5999999, 1.29999995, 0.5999999, 0.5, 0.5999999, 0.69999993, 0.5, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.69999993, 0.5]"
101,"[0.69999993, 0.5999999, 0.79999995, 0.5999999, 1.29999995, 0.5999999, 0.69999993, 0.69999993, 0.69999993, 0.69999993, 0.69999993, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5]"
102,"[0.69999993, 0.5999999, 0.5999999, 0.69999993, 1.29999995, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999]"
103,"[0.69999993, 0.5999999, 0.5999999, 0.79999995, 1.20000005, 0.5, 0.5, 0.69999993, 0.69999993, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.69999993, 0.5999999]"
104,"[0.5999999, 0.69999993, 0.5999999, 0.79999995, 1.29999995, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999]"
105,"[0.79999995, 0.69999993, 0.5999999, 0.89999998, 1.20000005, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.99999988, 0.69999993, 0.79999995, 0.69999993, 0.69999993, 0.5999999]"
106,"[0.79999995, 0.79999995, 0.69999993, 0.89999998, 1.29999995, 0.69999993, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.89999998, 0.79999995, 0.89999998, 0.69999993, 0.79999995, 0.69999993]"
107,"[0.79999995, 0.79999995, 0.69999993, 1.0999999, 1.39999986, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 1.0999999, 0.79999995, 0.99999988, 0.79999995, 0.69999993, 0.5999999]"
108,"[0.89999998, 0.79999995, 0.79999995, 0.89999998, 1.0999999, 0.79999995, 0.79999995, 0.79999995, 0.89999998, 0.5999999, 0.99999988, 0.89999998, 0.99999988, 0.79999995, 0.79999995, 0.69999993]"
109,"[0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.89999998, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.69999993, 0.99999988, 0.89999998, 0.79999995, 0.69999993, 0.69999993, 0.5]"
110,"[0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.69999993, 0.5999999]"
111,"[0.5, 0.5, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.39999998]"
112,"[0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.29999995, 0.5, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.39999998]"
113,"[0.39999998, 0.29999995, 0.39999998, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.5, 0.39999998, 0.5, 0.39999998]"
114,"[0.39999998, 0.39999998, 0.5, 0.5999999, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5, 0.39999998, 0.5, 0.5, 0.5, 0.39999998]"
115,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.5, 0.39999998, 0.5999999, 0.5, 0.5, 0.5, 0.5999999, 0.39999998, 0.39999998, 0.5999999, 0.39999998]"
116,"[0.5, 0.39999998, 0.5, 0.5999999, 0.79999995, 0.5, 0.39999998, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.39999998, 0.79999995, 0.5, 0.5]"
117,"[0.5999999, 0.5, 0.5, 0.5999999, 1.20000005, 0.5, 0.5, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.89999998, 0.5999999, 0.5]"
118,"[0.69999993, 0.5999999, 0.5, 0.5999999, 1.29999995, 0.5999999, 0.5999999, 0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.69999993, 0.5999999, 0.89999998, 0.69999993, 0.69999993]"
119,"[1.0999999, 0.69999993, 0.69999993, 0.69999993, 1.5999999, 0.99999988, 0.79999995, 0.79999995, 1.20000005, 0.69999993, 1.0999999, 0.5999999, 0.69999993, 0.99999988, 0.79999995, 0.79999995]"
120,"[1.20000005, 0.69999993, 0.79999995, 0.79999995, 1.5999999, 0.99999988, 0.79999995, 0.89999998, 1.20000005, 0.69999993, 1.29999995, 0.5999999, 0.79999995, 0.89999998, 0.89999998, 0.79999995]"
121,"[1.20000005, 0.89999998, 0.99999988, 0.89999998, 1.39999986, 0.99999988, 0.89999998, 0.99999988, 0.99999988, 0.89999998, 1.29999995, 0.5999999, 0.79999995, 0.89999998, 0.89999998, 0.99999988]"
122,"[1.0999999, 0.99999988, 0.99999988, 0.89999998, 1.5999999, 0.79999995, 0.79999995, 0.99999988, 1.0999999, 0.79999995, 1.20000005, 0.5999999, 0.79999995, 0.79999995, 1.20000005, 0.99999988]"
123,"[1.0999999, 0.79999995, 0.99999988, 0.89999998, 1.39999986, 0.69999993, 0.89999998, 0.99999988, 0.89999998, 0.79999995, 0.99999988, 0.69999993, 0.79999995, 0.89999998, 1.0999999, 0.99999988]"
124,"[1.20000005, 0.89999998, 0.99999988, 0.89999998, 1.29999995, 0.5999999, 0.89999998, 0.99999988, 1.0999999, 0.79999995, 0.99999988, 0.79999995, 0.79999995, 0.99999988, 1.0999999, 1.0999999]"
