,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1.0000000000000002,0.9226206543199629,0.8986268997305593,0.8599386282754355,0.9014689510344661,0.7866969630083166,0.8659245461146745,0.8834675103973421,0.9142673890912951,0.7565751919819367,0.8672582308610092,0.8638529129637845,0.8809309883923983,0.8563622123258244,0.8624418337287154,0.8796047167362648,0.8744334099779444,0.8580846970602304,0.5905920652598565,0.8770356088143226,0.8226613920263429,0.8796156387838452,0.7867267928582413,0.8384705288396165,0.8823531606226018
1,0.9226206543199629,0.9999999999999998,0.8723089828881819,0.8563949854248577,0.8833622192376662,0.7944758750474582,0.8438707454519054,0.8629747882599306,0.8752410483732037,0.7524314173033501,0.8542648509454508,0.8464160163212697,0.8658792304367652,0.8448945765111878,0.8491098417669136,0.8832737232810121,0.8732810640878944,0.8455667657246543,0.5888727388381091,0.8710472182780182,0.8229080598624866,0.883172497314342,0.7752024846423887,0.8276509915998763,0.8633816146208263
2,0.8986268997305593,0.8723089828881819,0.9999999999999997,0.8379022480116105,0.8769439063897229,0.7866452814553655,0.8734623366013736,0.8883726169825648,0.8683931509533513,0.7623648740219723,0.8218724074690235,0.8061000335373356,0.8298678940428177,0.8389800223156434,0.8605182806869865,0.8617967153021335,0.8760082653350306,0.8632561018247632,0.578240148124507,0.87031528126263,0.811647235911208,0.8824873394983451,0.7843125560157886,0.84470246638238,0.8779625133059243
3,0.8599386282754355,0.8563949854248577,0.8379022480116105,1.0000000000000007,0.8934548695916124,0.7835468498119255,0.7985138215889525,0.8264416502489245,0.8327986420870848,0.7641831437482438,0.8496175069840569,0.8282707398708049,0.853060138199944,0.83387220323498,0.8163394428872416,0.8723352893258421,0.8299512045260913,0.8175282119790247,0.6068271160727161,0.8365651255242764,0.8119969387524268,0.8298647748410665,0.7264417609391511,0.8346064540401413,0.8348788463982882
4,0.9014689510344661,0.8833622192376662,0.8769439063897229,0.8934548695916124,1.0000000000000002,0.783327993181762,0.8281437657185718,0.8521060977372461,0.8608711611431826,0.7480042577029127,0.8274316811956284,0.836432476478027,0.8597903062520371,0.8439785169192038,0.849544630331552,0.8633863118525394,0.8624355862061684,0.8462065375829012,0.5820633466988984,0.8586492595079064,0.7978928121760603,0.8460198856484439,0.7405131479788407,0.8273656412355658,0.8579143220413652
5,0.7866969630083166,0.7944758750474582,0.7866452814553655,0.7835468498119255,0.783327993181762,1.0000000000000007,0.7336772336502488,0.7644909215432274,0.7527943082927523,0.6839744493190696,0.7565067399650526,0.7178150049148151,0.7350225552946953,0.743729775141389,0.7778471000931044,0.8331811949035028,0.8061647262307045,0.7693214202076271,0.7011142659588426,0.7773651873244332,0.830171144752466,0.7914907764667944,0.6890545858006403,0.7704987236009182,0.7688519793969302
6,0.8659245461146745,0.8438707454519054,0.8734623366013736,0.7985138215889525,0.8281437657185718,0.7336772336502488,1.0000000000000002,0.8627084699112821,0.8546131769791214,0.7378498723853236,0.8152666880768683,0.7894308399222054,0.8102215405680149,0.803812093946854,0.8058558095022457,0.8248448607772302,0.8295829045678237,0.8186149443071125,0.5588378800385093,0.8356958579582471,0.7885904083327255,0.8488863259555737,0.7552277711153856,0.8298193960150188,0.86095658727564
7,0.8834675103973421,0.8629747882599306,0.8883726169825648,0.8264416502489245,0.8521060977372461,0.7644909215432274,0.8627084699112821,1.0000000000000002,0.8633037887970451,0.7716441574256384,0.8615845674677887,0.825120634202007,0.8586878020741527,0.8626820134000852,0.8357315025483263,0.8470771763457975,0.8639753651850884,0.8473860741552165,0.5758724246014294,0.8558422417998445,0.8063483424804151,0.8669215788536214,0.7708606414294513,0.8753592662262395,0.9160098762819373
8,0.9142673890912951,0.8752410483732037,0.8683931509533513,0.8327986420870848,0.8608711611431826,0.7527943082927523,0.8546131769791214,0.8633037887970451,1.0000000000000002,0.7812839471247559,0.8458780550359523,0.8268167709460722,0.8525835715155481,0.8300013246147397,0.8209304597649772,0.8537081627333798,0.8349679578254365,0.8169977502093021,0.5686401923377052,0.8507965767096329,0.8066054199169725,0.8520375392304594,0.7649750529450209,0.8256282691238038,0.8682442942300116
9,0.7565751919819367,0.7524314173033501,0.7623648740219723,0.7641831437482438,0.7480042577029127,0.6839744493190696,0.7378498723853236,0.7716441574256384,0.7812839471247559,1.0000000000000002,0.7811875505581499,0.7332433062251345,0.7485037998090484,0.7588284409397819,0.7021084174483396,0.7688545945920577,0.7259565473521253,0.7039239164496873,0.5213789309058382,0.7266322208223451,0.7191188639430142,0.7305153635416274,0.6574843844205087,0.7660070883870308,0.76936517372019
10,0.8672582308610092,0.8542648509454508,0.8218724074690235,0.8496175069840569,0.8274316811956284,0.7565067399650526,0.8152666880768683,0.8615845674677887,0.8458780550359523,0.7811875505581499,1.0,0.8427447827885827,0.8750181317768303,0.841068887922799,0.7859747809927801,0.8417714174339683,0.8158018223611265,0.7866410204321487,0.5737072468573599,0.8155687492501263,0.7907361266316946,0.8294089808506022,0.7338480785005584,0.8396825930205528,0.8462452867939732
11,0.8638529129637845,0.8464160163212697,0.8061000335373356,0.8282707398708049,0.836432476478027,0.7178150049148151,0.7894308399222054,0.825120634202007,0.8268167709460722,0.7332433062251345,0.8427447827885827,0.9999999999999999,0.915604160093087,0.8463195956209588,0.793386974325899,0.8223301062987318,0.8018874943148991,0.777613912306788,0.5437877786976347,0.8091335539092619,0.7557757445487043,0.8042070108564129,0.7244925257765725,0.7770110235162043,0.8190741078562224
12,0.8809309883923983,0.8658792304367652,0.8298678940428177,0.853060138199944,0.8597903062520371,0.7350225552946953,0.8102215405680149,0.8586878020741527,0.8525835715155481,0.7485037998090484,0.8750181317768303,0.915604160093087,1.0,0.875730582944175,0.8046868510405515,0.8401894371138631,0.824167058367206,0.7961609658740765,0.5638405295246871,0.8264388708345891,0.7691565675832134,0.826473208682695,0.7496008425775822,0.8188195042888055,0.8564921984808562
13,0.8563622123258244,0.8448945765111878,0.8389800223156434,0.83387220323498,0.8439785169192038,0.743729775141389,0.803812093946854,0.8626820134000852,0.8300013246147397,0.7588284409397819,0.841068887922799,0.8463195956209588,0.875730582944175,0.9999999999999998,0.8041109113927635,0.8280996526322851,0.8209812712925401,0.8079817298707578,0.5446755719858764,0.8129723113440172,0.7612647597612644,0.8154745940751541,0.7317867779335846,0.8162630356820784,0.8683656000331056
14,0.8624418337287154,0.8491098417669136,0.8605182806869865,0.8163394428872416,0.849544630331552,0.7778471000931044,0.8058558095022457,0.8357315025483263,0.8209304597649772,0.7021084174483396,0.7859747809927801,0.793386974325899,0.8046868510405515,0.8041109113927635,1.0000000000000007,0.9051097064646653,0.9112730389396337,0.8661961612155126,0.5824057922312845,0.8574172421173359,0.8188200287691011,0.8659514561775802,0.7628424346993562,0.7989382876400366,0.8333848665224831
15,0.8796047167362648,0.8832737232810121,0.8617967153021335,0.8723352893258421,0.8633863118525394,0.8331811949035028,0.8248448607772302,0.8470771763457975,0.8537081627333798,0.7688545945920577,0.8417714174339683,0.8223301062987318,0.8401894371138631,0.8280996526322851,0.9051097064646653,0.9999999999999993,0.9017413955087179,0.8636639379032988,0.6321902846632989,0.8809815355436162,0.8638921441125889,0.8868612581199986,0.7714141030489831,0.8546579118571255,0.853459357098703
16,0.8744334099779444,0.8732810640878944,0.8760082653350306,0.8299512045260913,0.8624355862061684,0.8061647262307045,0.8295829045678237,0.8639753651850884,0.8349679578254365,0.7259565473521253,0.8158018223611265,0.8018874943148991,0.824167058367206,0.8209812712925401,0.9112730389396337,0.9017413955087179,1.0000000000000002,0.8987896448725341,0.6221046537676236,0.8964208273703888,0.8515676124718257,0.9085184429556267,0.7816990429237349,0.8377492604250736,0.8601524655723489
17,0.8580846970602304,0.8455667657246543,0.8632561018247632,0.8175282119790247,0.8462065375829012,0.7693214202076271,0.8186149443071125,0.8473860741552165,0.8169977502093021,0.7039239164496873,0.7866410204321487,0.777613912306788,0.7961609658740765,0.8079817298707578,0.8661961612155126,0.8636639379032988,0.8987896448725341,0.9999999999999991,0.5775799545825246,0.9014404443999697,0.8345607587035027,0.8733392307176683,0.7647216902719783,0.8379975424757007,0.8537166994676967
18,0.5905920652598565,0.5888727388381091,0.578240148124507,0.6068271160727161,0.5820633466988984,0.7011142659588426,0.5588378800385093,0.5758724246014294,0.5686401923377052,0.5213789309058382,0.5737072468573599,0.5437877786976347,0.5638405295246871,0.5446755719858764,0.5824057922312845,0.6321902846632989,0.6221046537676236,0.5775799545825246,0.9999999999999999,0.6083962882464463,0.6579972668999554,0.6189323234790489,0.5286834105262956,0.6051152070706426,0.5898925155715216
19,0.8770356088143226,0.8710472182780182,0.87031528126263,0.8365651255242764,0.8586492595079064,0.7773651873244332,0.8356958579582471,0.8558422417998445,0.8507965767096329,0.7266322208223451,0.8155687492501263,0.8091335539092619,0.8264388708345891,0.8129723113440172,0.8574172421173359,0.8809815355436162,0.8964208273703888,0.9014404443999697,0.6083962882464463,0.9999999999999998,0.8538443708799155,0.9064554536912844,0.7789896075589805,0.8675223311324272,0.8696808156876349
