,x_input
25,"[0.5999999, 0.5999999, 0.5, 0.89999998, 1.0999999, 0.39999998, 0.5, 0.99999988, 0.69999993, 0.5999999, 0.99999988, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.5]"
26,"[0.5999999, 0.5, 0.5, 0.89999998, 0.99999988, 0.5999999, 0.5, 1.0999999, 0.79999995, 0.5999999, 0.99999988, 0.5, 1.29999995, 0.69999993, 0.69999993, 0.69999993]"
27,"[0.69999993, 0.5, 0.5, 0.99999988, 1.20000005, 0.5999999, 0.5999999, 1.0999999, 0.79999995, 0.69999993, 0.99999988, 0.5999999, 1.29999995, 0.69999993, 0.5999999, 0.69999993]"
28,"[0.69999993, 0.69999993, 0.5999999, 1.20000005, 1.39999986, 0.99999988, 0.89999998, 1.39999986, 0.99999988, 0.89999998, 1.29999995, 0.79999995, 1.39999986, 0.89999998, 0.89999998, 0.89999998]"
29,"[0.69999993, 0.5999999, 0.5999999, 1.20000005, 1.39999986, 0.89999998, 1.20000005, 1.5, 1.0999999, 0.79999995, 1.5999999, 0.89999998, 1.39999986, 0.99999988, 0.89999998, 1.0999999]"
30,"[1.20000005, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.5999999, 1.20000005, 1.29999995, 0.89999998, 0.79999995, 1.5999999, 0.79999995, 1.5, 1.0999999, 0.69999993, 0.79999995]"
31,"[0.69999993, 0.5999999, 0.5999999, 0.99999988, 0.69999993, 0.5, 0.79999995, 1.20000005, 0.89999998, 0.5999999, 1.20000005, 0.79999995, 1.39999986, 0.99999988, 0.69999993, 0.69999993]"
32,"[0.5999999, 0.5, 0.5, 0.99999988, 0.69999993, 0.5999999, 0.5, 1.20000005, 0.5999999, 0.69999993, 0.89999998, 0.79999995, 1.20000005, 0.69999993, 0.5999999, 0.5999999]"
33,"[0.5999999, 0.5, 0.5999999, 0.99999988, 0.5999999, 0.5, 0.5999999, 1.0999999, 0.5999999, 0.5999999, 0.69999993, 0.5999999, 0.89999998, 0.5, 0.5, 0.39999998]"
34,"[0.5999999, 0.5, 0.5, 0.89999998, 0.5999999, 0.39999998, 0.5999999, 1.0999999, 0.5999999, 0.5, 0.69999993, 0.5, 0.79999995, 0.5999999, 0.5, 0.39999998]"
35,"[0.5, 0.5, 0.39999998, 0.79999995, 0.5, 0.39999998, 0.39999998, 0.99999988, 0.5999999, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.39999998]"
36,"[0.5, 0.39999998, 0.39999998, 0.79999995, 0.5, 0.39999998, 0.39999998, 0.89999998, 0.5999999, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.5]"
37,"[0.5, 0.5, -6e-08, 0.79999995, 0.5999999, 0.5, 0.39999998, 0.89999998, 0.5, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.5]"
38,"[0.5999999, 0.5, 0.5, 0.89999998, 0.69999993, 0.5, 0.5, 0.99999988, 0.5999999, 0.5, 0.5, 0.69999993, 0.79999995, 0.5, 0.5999999, 0.5999999]"
39,"[0.69999993, 0.5, 0.5, 0.99999988, 0.79999995, 0.5999999, 0.5, 1.0999999, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.89999998, 0.5, 0.69999993, 0.69999993]"
40,"[0.79999995, 0.5999999, 0.69999993, 1.0999999, 1.20000005, 0.69999993, 0.5999999, 1.0999999, 0.79999995, 0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.69999993, 0.69999993]"
41,"[0.89999998, 0.69999993, 0.69999993, 1.20000005, 1.70000005, 0.79999995, 0.69999993, 1.20000005, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 0.99999988, 1.0999999, 0.89999998, 0.79999995]"
42,"[0.89999998, 0.69999993, 0.69999993, 1.20000005, 1.79999995, 0.79999995, 0.69999993, 1.20000005, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.99999988, 1.0999999, 0.89999998, 0.79999995]"
43,"[0.79999995, 0.79999995, 0.5999999, 1.0999999, 1.20000005, 0.69999993, 0.5999999, 1.20000005, 0.79999995, 0.69999993, 0.79999995, 0.69999993, 0.99999988, 0.89999998, 0.69999993, 0.69999993]"
44,"[0.5999999, 0.5, 0.5, 0.99999988, 0.99999988, 0.5999999, 0.5, 1.29999995, 0.69999993, 0.5999999, 0.89999998, 0.5, 1.0999999, 0.5999999, 0.5999999, 0.5]"
45,"[0.69999993, 0.5999999, 0.5, 0.99999988, 1.39999986, 0.5999999, 0.5, 1.29999995, 0.69999993, 0.69999993, 0.89999998, 0.5, 0.99999988, 0.5, 0.5999999, 0.5]"
46,"[0.79999995, 0.69999993, 0.5999999, 0.89999998, 1.20000005, 0.5999999, 0.5, 1.29999995, 0.79999995, 0.5999999, 0.79999995, 0.5999999, 0.99999988, 0.69999993, 0.5999999, 0.5]"
47,"[0.89999998, 0.5999999, 0.5999999, 0.89999998, 1.39999986, 0.5999999, 0.5999999, 1.20000005, 0.69999993, 0.5, 0.79999995, 0.5999999, 0.79999995, 0.69999993, 0.5999999, 0.5]"
48,"[0.79999995, 0.5999999, 0.5999999, 0.89999998, 1.5, 0.5999999, 0.5, 1.20000005, 0.79999995, 0.5999999, 0.79999995, 0.5, 0.89999998, 0.79999995, 0.5999999, 0.5]"
49,"[0.69999993, 0.69999993, 0.5999999, 0.89999998, 1.39999986, 0.5, 0.5999999, 1.29999995, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.89999998, 0.79999995, 0.5999999, 0.5999999]"
50,"[0.89999998, 0.69999993, 0.79999995, 0.99999988, 1.29999995, 0.89999998, 0.79999995, 1.5, 1.0999999, 0.79999995, 1.20000005, 0.5999999, 1.39999986, 0.99999988, 0.79999995, 0.79999995]"
51,"[1.20000005, 0.89999998, 0.79999995, 1.0999999, 1.39999986, 0.79999995, 0.89999998, 1.5999999, 1.20000005, 0.79999995, 1.70000005, 0.69999993, 1.5, 1.20000005, 0.79999995, 0.79999995]"
52,"[1.0999999, 0.79999995, 0.89999998, 0.99999988, 1.39999986, 0.5999999, 1.0999999, 1.5999999, 0.89999998, 0.5999999, 1.79999995, 0.89999998, 1.5, 0.89999998, 0.89999998, 0.79999995]"
53,"[1.29999995, 0.5999999, 0.79999995, 0.69999993, 0.99999988, 0.5, 0.99999988, 1.5, 1.20000005, 0.69999993, 1.0999999, 0.89999998, 1.29999995, 0.89999998, 0.69999993, 0.79999995]"
54,"[0.99999988, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.79999995, 1.5, 1.0999999, 0.79999995, 1.20000005, 0.79999995, 1.0999999, 0.69999993, 0.5999999, 0.5999999]"
55,"[0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999, 0.5, 0.5999999, 1.39999986, 0.79999995, 0.89999998, 1.0999999, 0.89999998, 1.20000005, 0.5999999, 0.5, 0.5]"
56,"[0.69999993, 0.79999995, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.69999993, 0.79999995, 0.89999998, 1.20000005, -6e-08, 0.5, 0.39999998]"
57,"[0.69999993, 0.5, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.39999998, 0.39999998]"
58,"[0.5999999, 0.5, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.69999993, -6e-08, 0.69999993, 0.69999993, 0.10000002, 0.5]"
59,"[0.79999995, 0.5, 0.5999999, 0.5999999, 0.99999988, 0.5, 0.5999999, 1.0999999, 0.69999993, 0.69999993, 0.69999993, 0.99999988, 0.69999993, 0.79999995, -6e-08, 0.5]"
60,"[1.0999999, 0.5999999, 0.5999999, 0.79999995, 1.39999986, 0.5999999, 0.5999999, 1.20000005, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 1.5, -6e-08, 0.69999993]"
61,"[0.69999993, 0.5999999, 0.69999993, 0.89999998, 0.99999988, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.89999998, 0.69999993, 0.99999988, 0.5999999, 1.29999995, 0.79999995, 0.69999993]"
62,"[0.69999993, 0.5999999, 0.69999993, 0.79999995, 1.0999999, 0.5999999, 0.5999999, 1.20000005, 0.69999993, 0.69999993, 0.79999995, 0.69999993, 0.5999999, 0.99999988, 0.79999995, 0.69999993]"
63,"[0.79999995, 0.69999993, 0.5999999, 0.69999993, 1.39999986, 0.69999993, 0.69999993, 1.20000005, 0.89999998, 0.69999993, 0.99999988, 0.79999995, 0.69999993, 0.99999988, 0.79999995, 0.69999993]"
64,"[1.20000005, 0.99999988, 0.69999993, 0.69999993, 1.5, 0.69999993, 0.89999998, 1.39999986, 1.29999995, 0.79999995, 1.0999999, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.69999993]"
65,"[1.20000005, 0.99999988, 0.79999995, 0.89999998, 1.5, 1.0999999, 1.0999999, 1.5999999, 1.39999986, 0.79999995, 1.0999999, 0.79999995, 0.69999993, 1.20000005, 0.99999988, 0.89999998]"
66,"[1.5, 0.89999998, 0.89999998, 0.99999988, 1.5999999, 1.39999986, 1.29999995, 1.5999999, 1.39999986, 0.89999998, 1.39999986, 0.89999998, 0.99999988, 1.0999999, 1.0999999, 1.29999995]"
67,"[1.70000005, 0.99999988, 1.20000005, 0.89999998, 1.5999999, 1.20000005, 1.29999995, 1.70000005, 1.39999986, 0.89999998, 1.29999995, 0.89999998, 0.99999988, 1.0999999, 1.39999986, 1.5]"
68,"[1.5999999, 1.0999999, 1.39999986, 0.99999988, 1.5, 1.29999995, 1.20000005, 1.5999999, 1.39999986, 0.79999995, 1.5, 0.79999995, 0.99999988, 1.0999999, 1.39999986, 1.5]"
69,"[1.39999986, 1.20000005, 1.20000005, 0.99999988, 1.39999986, 1.39999986, 1.20000005, 1.5999999, 1.20000005, 0.79999995, 1.5999999, 0.89999998, 0.99999988, 1.0999999, 1.5999999, 1.39999986]"
70,"[1.29999995, 1.20000005, 1.0999999, 0.89999998, 1.5, 1.29999995, 0.99999988, 1.5, 1.20000005, 0.79999995, 1.29999995, 0.79999995, 0.99999988, 1.0999999, 1.5, 1.5]"
71,"[1.29999995, 1.0999999, 1.0999999, 0.99999988, 1.5, 1.29999995, 0.99999988, 1.5, 1.20000005, 0.99999988, 1.79999995, 0.79999995, 1.0999999, 1.0999999, 1.39999986, 1.79999995]"
72,"[1.70000005, 1.29999995, 1.0999999, 1.0999999, 1.39999986, 1.29999995, 0.99999988, 1.5, 1.20000005, 1.0999999, 2.0, 0.89999998, 1.20000005, 1.20000005, 1.39999986, 1.70000005]"
73,"[1.20000005, 1.29999995, 1.20000005, 0.99999988, 1.5999999, 1.39999986, 1.20000005, 1.5999999, 0.99999988, 1.0999999, 1.79999995, 0.89999998, 1.29999995, 1.29999995, 1.39999986, 2.0]"
74,"[1.29999995, 1.0999999, 1.20000005, 1.20000005, 1.79999995, 1.5, 1.39999986, 1.5, 1.20000005, 1.0999999, 1.70000005, 1.0999999, 1.20000005, 1.20000005, 1.5, 2.0]"
75,"[1.5, 1.39999986, 1.20000005, 1.20000005, 2.0, 1.5, 1.29999995, 1.5, 1.39999986, 1.0999999, 1.5999999, 1.29999995, 1.20000005, 1.39999986, 2.19999981, 1.70000005]"
76,"[1.29999995, 1.29999995, 1.0999999, 1.20000005, 1.20000005, 1.0999999, 1.29999995, 1.70000005, 1.20000005, 0.89999998, 1.29999995, 1.0999999, 0.99999988, 0.89999998, 1.29999995, 1.0999999]"
77,"[1.29999995, 1.20000005, 0.99999988, 1.29999995, 1.29999995, 0.79999995, 1.0999999, 1.5999999, 1.20000005, 1.20000005, 1.29999995, 1.0999999, 1.0999999, 1.0999999, 0.79999995, 0.79999995]"
78,"[0.99999988, 0.79999995, 0.89999998, 0.99999988, 0.89999998, 0.69999993, 0.89999998, 0.79999995, 0.99999988, 0.89999998, 0.99999988, 0.99999988, 0.89999998, 0.99999988, 0.69999993, 0.5999999]"
79,"[0.89999998, 0.69999993, 0.69999993, 0.89999998, 0.89999998, 0.5999999, 0.79999995, 0.5999999, 0.89999998, -6e-08, 0.89999998, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.5999999]"
80,"[0.89999998, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 0.5999999, 0.79999995, 0.79999995, 0.5999999]"
81,"[0.79999995, 0.69999993, 0.79999995, 0.99999988, 1.39999986, 0.5999999, 0.69999993, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.5999999, 0.79999995, 0.79999995, 0.69999993]"
82,"[0.99999988, 0.69999993, 0.79999995, 0.99999988, 1.79999995, 0.79999995, 0.69999993, 0.69999993, 0.99999988, 0.89999998, 0.89999998, 0.79999995, 0.79999995, 1.5, 0.89999998, 0.89999998]"
83,"[1.0999999, 0.79999995, 0.89999998, 0.99999988, 1.70000005, 0.89999998, 0.79999995, 0.79999995, 0.99999988, 0.99999988, 0.89999998, 0.89999998, 0.89999998, 1.5999999, 0.99999988, 1.0999999]"
84,"[1.0999999, 0.89999998, 0.99999988, 1.0999999, 2.0, 1.20000005, 0.89999998, 0.79999995, 1.0999999, 0.99999988, 1.0999999, 0.79999995, 0.89999998, 0.89999998, 1.20000005, 1.39999986]"
85,"[1.0999999, 0.99999988, 0.99999988, 0.89999998, 1.70000005, 1.0999999, 0.99999988, 0.99999988, 1.0999999, 0.99999988, 0.99999988, 0.79999995, 0.69999993, 0.69999993, 1.39999986, 1.29999995]"
86,"[0.99999988, 0.89999998, 0.89999998, 0.89999998, 1.39999986, 1.20000005, 0.89999998, 0.99999988, 0.99999988, 1.20000005, 0.99999988, 0.79999995, 0.79999995, 0.79999995, 1.0999999, 1.0999999]"
87,"[0.89999998, 0.89999998, 0.89999998, 0.99999988, 1.0999999, 0.99999988, 0.89999998, 0.99999988, 0.99999988, 1.0999999, 0.99999988, 0.89999998, 0.89999998, 0.89999998, 0.99999988, 0.99999988]"
88,"[1.0999999, 1.0999999, 0.99999988, 1.20000005, 1.20000005, 1.0999999, 0.99999988, 1.0999999, 1.0999999, 1.0999999, 0.89999998, 0.89999998, 0.99999988, 0.99999988, 1.0999999, 0.99999988]"
89,"[1.0999999, 0.99999988, 0.99999988, 1.29999995, 1.20000005, 0.89999998, 0.99999988, 1.0999999, 1.0999999, 0.99999988, 0.99999988, 0.89999998, 0.89999998, 0.99999988, 0.89999998, 0.79999995]"
90,"[0.89999998, 0.89999998, 0.89999998, 1.20000005, 1.20000005, 0.79999995, 0.89999998, 1.0999999, 0.99999988, 0.99999988, 1.0999999, 0.89999998, 0.89999998, 0.99999988, 0.79999995, 0.5999999]"
91,"[0.89999998, 0.89999998, 0.79999995, 1.0999999, 0.99999988, 0.79999995, 0.79999995, 0.99999988, 0.89999998, 0.89999998, 0.99999988, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.69999993]"
92,"[0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.69999993]"
93,"[0.69999993, 0.69999993, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.69999993]"
94,"[0.79999995, 0.69999993, 0.69999993, 0.89999998, 0.99999988, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.89999998, 0.69999993, 0.89999998, 0.69999993, 0.5999999]"
95,"[0.79999995, 0.69999993, 0.69999993, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.79999995, 0.69999993, 0.5999999, 0.5999999]"
96,"[0.79999995, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999, 0.5999999, 0.5]"
97,"[0.69999993, 0.5999999, 0.5999999, 0.69999993, 0.69999993, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.5999999, 0.5, 0.5, 0.5]"
98,"[0.5999999, 0.5, 0.5, 0.5, 0.69999993, 0.5, 0.5999999, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.5, 0.39999998]"
99,"[0.5, 0.39999998, 0.39999998, 0.39999998, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5, 0.5, 0.5, 0.39999998, 0.29999995]"
100,"[0.5, 0.39999998, 0.39999998, 0.39999998, 0.5, 0.29999995, 0.39999998, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.29999995]"
101,"[0.39999998, 0.29999995, 0.39999998, 0.5, 0.5, 0.29999995, 0.29999995, 0.39999998, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998]"
102,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.29999995, 0.39999998, 0.39999998, 0.5, 0.39999998, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.29999995]"
103,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.39999998, 0.39999998, 0.39999998, 0.5999999, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.5]"
104,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.99999988, 0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5, 0.5999999, 0.5]"
105,"[0.5, 0.5, 0.39999998, 0.5999999, 0.69999993, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5, 0.5, 0.69999993, 0.5, 0.5]"
106,"[0.5999999, 0.5, 0.39999998, 0.5999999, 0.79999995, 0.5, 0.5, 0.5, 0.5999999, 0.5, 0.5999999, 0.69999993, 0.5999999, 0.39999998, 0.5, 0.5]"
107,"[0.69999993, 0.5999999, 0.5999999, 0.5999999, 1.29999995, 0.5999999, 0.5, 0.5, 0.69999993, 0.5, 0.69999993, 0.5, 0.5999999, 0.5, 0.5999999, 0.5]"
108,"[0.79999995, 0.5999999, 0.69999993, 0.5999999, 1.29999995, 0.5999999, 0.5, 0.5999999, 0.69999993, 0.5, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.69999993, 0.5]"
109,"[0.69999993, 0.5999999, 0.79999995, 0.5999999, 1.29999995, 0.5999999, 0.69999993, 0.69999993, 0.69999993, 0.69999993, 0.69999993, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5]"
110,"[0.69999993, 0.69999993, 0.79999995, 0.5999999, 1.0999999, 0.5999999, 0.5, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5999999]"
111,"[0.69999993, 0.5999999, 0.5999999, 0.69999993, 1.29999995, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999]"
112,"[0.69999993, 0.5999999, 0.5999999, 0.79999995, 1.20000005, 0.5, 0.5, 0.69999993, 0.69999993, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.69999993, 0.5999999]"
113,"[0.5999999, 0.69999993, 0.5999999, 0.79999995, 1.29999995, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999]"
114,"[0.69999993, 0.69999993, 0.5999999, 0.89999998, 1.20000005, 0.5, 0.69999993, 0.69999993, 0.69999993, 0.5999999, 0.89999998, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999]"
115,"[0.79999995, 0.69999993, 0.5999999, 0.89999998, 1.20000005, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.99999988, 0.69999993, 0.79999995, 0.69999993, 0.69999993, 0.5999999]"
116,"[0.89999998, 0.79999995, 0.79999995, 0.89999998, 1.0999999, 0.79999995, 0.79999995, 0.79999995, 0.89999998, 0.5999999, 0.99999988, 0.89999998, 0.99999988, 0.79999995, 0.79999995, 0.69999993]"
117,"[0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.89999998, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.69999993, 0.99999988, 0.89999998, 0.79999995, 0.69999993, 0.69999993, 0.5]"
118,"[0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.69999993, 0.5999999]"
119,"[0.5, 0.5, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.39999998]"
120,"[0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.29999995, 0.5, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.39999998]"
121,"[0.39999998, 0.29999995, 0.39999998, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.5, 0.39999998, 0.5, 0.39999998]"
122,"[0.39999998, 0.39999998, 0.5, 0.5999999, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5, 0.39999998, 0.5, 0.5, 0.5, 0.39999998]"
123,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.5, 0.39999998, 0.5999999, 0.5, 0.5, 0.5, 0.5999999, 0.39999998, 0.39999998, 0.5999999, 0.39999998]"
124,"[0.5999999, 0.5, 0.5, 0.5999999, 1.20000005, 0.5, 0.5, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.89999998, 0.5999999, 0.5]"
