0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
20.46888846122262,33.37895975820806,18.115182100413598,31.896811997813423,13.218801077826173,24.69900594574447,24.61182432610695,30.034935549070692,21.20871026172109,33.80365021972898,23.448008842942688,19.117942615518352,26.206422742725522,26.238103105865736,33.75537943212921,48.54884021316922,31.31971627063776,35.111293086956714,40.671404590175555,14.0739472547098,21.31874418697222,16.45213793491662,36.12955382617589,27.88998925656215,46.97972765144078,43.84102912215528,26.149953843173463,45.54872787096944,26.645144301592406,38.042961053464296,37.893649031133684,28.64689333764094,29.215387460078247,23.62329830879087,21.762767812377213,18.394798047431745,33.407627529469984,28.376519113210374,33.482748697539094,33.22312895947968,37.21458868133818,30.12169747927957,32.12761885575038,28.24968408152431,32.16651279624451,27.928480459249162,21.726337848510568,39.63203721050423,36.70801111142593,39.812722409577724,20.642092632039347,26.104745864831674,27.407392258880822,31.0809799825483,32.00405872148587,36.39998704420879,39.98907027515409,36.46631581216739,34.65765769958532,50.293744909242506,43.84462309168654,25.295791858449,29.336478980697567,41.46724335468927
10.715079796299666,10.311254196104615,22.628163962671294,19.091156546344084,16.601608495128954,16.554969181402335,18.499524731687465,16.441039726725386,13.482638135474629,38.2443159518331,27.781255115882136,15.99123013316835,17.27008495785696,23.867980334698476,19.38136157516206,38.3657433737569,26.434643115034874,7.954212583010999,46.969460031783115,15.406507279550505,10.450766776684738,21.149421467214527,14.117345534048043,25.744854397510444,24.596076361326904,23.584024373714698,37.403784057188425,10.855437593128347,21.588944561604418,14.653523554577932,35.66113301759671,29.419812629370888,22.442024550891922,27.9379553920683,12.04636500433137,18.131612698145872,16.42786156239492,19.000795277646965,11.749268308954921,40.593957780018606,15.311903039832782,26.19046568557954,21.925076041578446,27.347737235881425,25.861427966436118,15.770808623466369,10.724479121291509,22.579760865392714,18.546488547415176,19.116108152997157,14.582588462508932,20.628079069113657,30.159727912592363,16.046404004365385,21.13164025742845,40.4482278937981,35.97860887929749,28.433220590714402,10.901359489199528,26.453360846314744,21.533029151343552,17.662180076037178,23.72656792176144,23.55455645931503
25.815510024380387,13.59724971602422,26.433611165408333,15.806381575717941,19.877867199707772,20.85180666981724,27.355846848198723,27.006236564982263,19.411945479303963,21.206919181881805,27.17521842461791,22.60795331281398,25.11806660507468,19.921390728268857,26.970420870517334,14.167177324811972,31.825409838907802,36.56856692454767,30.48758668970699,19.658223555051237,22.447418486808772,24.13214593635243,23.363758791326546,40.36539433278552,48.71186231249316,41.2381996599653,39.61978418783404,49.965679828937176,36.13227259663703,36.85841917238351,31.82787360669335,34.0133485585658,29.296131585762602,34.355726551895806,23.267680087067347,18.198826241174,28.400503390870924,32.88338472281202,34.89377315560496,23.801772241413214,37.2137506303533,31.52698037293509,34.438681620933025,19.911459542790787,15.354982842351008,20.96365208017612,20.041111048633905,25.197747753895992,29.53926992443899,18.17618745929534,23.494277339213088,26.992934984211537,24.579094996805054,28.908438104835554,37.9276078541692,53.43572644394858,34.72493340671519,42.41531739236768,32.307288260019234,50.946780423329855,39.14380349114716,28.506715061250038,26.182945457015236,45.40824003917315
14.920601255659827,19.20601851872924,18.62384401425635,16.4196545608031,21.772077472194955,18.225842309131608,27.796002201890765,24.291712022717455,15.15097730424006,15.64649780900744,26.055396414313968,18.78738464591702,19.518182120936437,27.347005730835544,36.07474020518423,49.885562971008255,24.545316093846573,16.786886399419892,35.01828128967901,16.783266068335536,23.54251698804096,17.06830505375783,25.32878937237318,19.66884238368501,25.596915072191088,18.960838104309378,23.90254834183468,7.873440996798445,18.323300550760077,25.57412892953979,31.270732717386597,30.017408432077286,22.973328745453376,32.03578219937759,22.35176116283744,15.86453048920455,14.457241054949039,19.334738646436282,16.815075714757064,21.444987570024807,17.299789486290532,15.000726247816715,14.218380588728166,27.176075012963558,36.957549631269366,16.488188445326454,13.359622653117876,16.62861234204634,24.10976655194188,27.934588060748638,13.378181325991655,17.91248436559043,21.44151288050403,10.384484429995947,11.51576824887351,39.53006566181892,38.97709843955082,32.63284906287775,16.275878031376564,7.070674125294199,22.057651127942602,8.025577857160016,21.28075776413548,12.721900233343405
9.340131548629774,13.756303058790854,9.231014721548782,27.18013845895888,23.569079848526833,16.306965971317886,18.59118227353694,11.53864751529794,16.017784132408497,35.76211597829447,21.189640805169287,15.779431347851292,14.715821474105315,21.991156701739254,10.95589725317229,44.31831112801474,24.57174321522308,21.31636106255044,38.884773841701715,25.555629252188904,15.224163154438425,22.275464989569343,31.160323603230253,20.399429348469667,29.46402935579004,30.854681812564053,25.940557675537697,18.318326553493808,10.454342366095446,24.781590759370808,32.157109132779496,37.609385068425695,30.124896758709784,40.441452867822925,22.21505469025636,25.843484425107256,19.45431428886056,14.027290966862212,15.811429950137954,46.74770944142249,30.888309327918382,23.714807136195603,22.482819332670704,15.734107784594881,28.991144810946075,19.459704758199035,19.294202795989616,23.47195158608157,15.372002194783628,8.598910692460674,26.14783911349856,13.631543762982302,12.098734220211313,37.8054989636723,21.10188597333797,46.88869153794343,29.537056323552186,30.114897492857,17.094375902740257,17.726893668241026,41.81513276599997,25.842869764578747,22.1783523823929,24.694656878322633
28.786039833139817,20.942809893875882,21.028615075887156,19.139933486991318,19.054952455126244,20.707165579621275,20.090982350778813,24.15610333874832,26.71850350300021,19.40855194773568,22.96616053830811,21.32274774118483,22.181382860679225,20.14504083141839,38.75974561795032,45.31325058792565,30.973424723100887,28.68318952757081,48.92572420444431,14.513179678773142,14.821893655915156,23.56595379158176,20.00657266415006,23.30881565616226,24.519616512197913,35.1256696922227,23.023239919747997,27.377179075921237,20.958900171463714,31.06768002105637,25.751652226499814,27.789473311284564,28.048333739087603,24.441106405095432,17.173106557400665,18.113961247342672,22.93675123221544,20.61396175472993,20.461999805111837,40.210722950440186,27.29468886456268,23.09397420327453,35.22796553146149,38.804870199293894,27.699318924660904,18.080367035238847,23.15014155223973,15.411353128282308,26.23283194928433,36.3721744419099,26.906845550919428,12.228126650418549,13.396875353008026,34.95908300917948,20.87458353050707,39.713301806673,27.573756209081193,34.362931106506295,15.296805033326674,24.727738907970966,18.3055056141078,25.775333447170578,23.385738040547718,27.237912270274773
15.158309554403617,7.414488206137443,19.972429643142185,7.920690433061683,20.147685133522636,13.177331117422277,13.7426314611837,19.5505049510922,13.745382492661921,24.761273168108193,22.18480472843224,18.676358416802255,18.47523038877073,21.103612116587954,32.07311115869486,49.15724929647539,24.10993372016637,19.818737231946226,40.36413469987078,14.337213116460491,14.529386585699658,24.917737563537678,19.54101069047191,19.861057482028055,13.293459312918182,18.48189909777756,27.473099848788305,9.156035255833183,18.244541139349867,9.011143476338937,21.580805129819797,13.781226774399308,19.572331550359245,29.219844561949195,18.258162159999046,16.08555381348275,15.309766997262495,12.460542020407953,17.16358276223755,19.709812341173873,15.053696322393272,22.796857824849294,21.76068984012163,25.951587554764554,30.02868197060049,20.040281234932984,15.242924659148477,23.817771830704185,16.948944867700963,20.463824116420444,20.77508975017192,28.188839553373494,28.405018363819146,29.566120918629966,18.489918913159716,28.083972210044514,44.146650544764135,30.316006441661795,16.493636363951833,13.197968048692971,20.648552795970257,8.406013811597338,22.198857034237008,23.35824869356961
19.388577578379035,12.223580449181389,20.555805255684035,26.44007640401956,25.569519323861034,22.898109509080196,25.806584522658977,27.019470102693212,26.98193307073041,26.0977264122607,24.60315670403613,19.197176683082862,22.444770229891528,22.398582962354574,21.723452476052945,51.754782292577545,25.206129243921634,35.01105341199904,31.53808495579736,17.588767909837745,20.6418453044213,30.321198338648983,22.715006013625885,15.784328020266912,27.648413539760874,22.013784435428224,13.421070703720384,18.176546652776473,17.71853130321739,25.018079381226745,23.56735004097457,22.16259845870065,31.145334919032848,37.574016396818706,20.845546843524644,17.608384609277167,17.90764898688365,27.53472262640597,28.36670348793845,18.979141253320076,27.980656509017944,18.673914329269685,36.58995566190729,38.65992101312129,23.78647274640195,13.698176101780035,23.724613007506544,20.034344646956168,24.603832721889844,22.33774021445318,21.225478645545913,13.131958754120172,16.1906488472772,18.70853284084453,13.465504937207546,43.420211141472784,31.54541527888104,17.033811340008338,33.66090309246535,7.099469674046233,30.207646799012753,29.43232744298328,19.23198954258358,11.565013297470914
18.124169319751495,15.405890139040492,20.081550298506176,24.007690126241734,17.165362987257076,13.232147072667818,23.304079826086053,26.06142945214633,21.268549697128346,34.68935637748196,21.554761995982087,17.716820843031325,25.62209616590011,28.151925649913093,33.505673521163374,19.17032844872067,17.231583123237055,36.32944590540879,32.506156104995526,17.75804880515106,18.763648352137615,14.569951485744108,24.917179363784424,15.61986442601451,22.21381122750799,19.7870166589905,26.832215655914084,23.004938341677022,29.221985974963594,24.67437577132981,46.08706434116377,35.581145386479456,18.685421910443207,23.73920777585091,18.454167901052497,21.45063913894676,28.2413133092056,21.43516555251379,26.8780493823986,21.606721098864146,14.356691698618997,22.241960955468638,20.58547749898811,43.68355258826004,18.978737345481022,16.57056185587171,21.798321415872035,25.322979894447197,22.936054036039348,20.67071184489007,23.605605219138916,30.262653696652016,21.23461567121262,33.13992786064405,23.15525883929329,38.00819630743278,25.77882309099211,36.407122321203786,33.08726476819327,18.758195539752776,19.335725678502065,26.738010642862836,28.87532575186631,9.47387278397697
11.948275309631557,10.763888683371235,19.057522437108137,9.836715550666499,14.57955859842164,10.734010730071256,20.982092157383345,18.73745585746844,13.324118753962189,21.928247952504343,20.419978977124376,23.481569342705942,16.698698189949774,19.03952191257542,31.555724790038216,59.671855044252965,22.220325705183946,32.80411872834124,32.21792160937083,14.95404740624968,18.68346163895162,20.591226951880007,15.697393854723714,18.992218226307553,16.335127773919957,18.526143988527885,15.446605437004322,8.42353625498044,19.576328424915943,26.650626418732717,34.500037492247884,33.314087573941976,11.192555977640248,35.89282764140159,17.492601348512988,17.002437588303014,6.493642533284381,19.359648375713498,10.25943000886184,31.26300486675119,4.259426730686358,20.41997744785951,21.094453001471997,34.68494161276686,27.817742752406335,15.887501052299411,20.807470133757963,19.755967020219273,8.358715421917372,18.036117895243937,6.7586167449302526,8.675042685551185,21.18452350061377,25.500600348488994,9.528820466992594,51.262300703079035,40.79008557784606,36.483445653545736,28.34809047887017,10.802327440256889,38.75206942069061,18.167711036117304,22.231479259615003,8.275119651623408
