period_dayweek_0,period_dayweek_1,period_dayweek_2,period_dayweek_3,period_dayweek_4,period_dayweek_5,period_dayweek_6,period_start_hh_03,period_start_hh_04,period_start_hh_08,period_start_hh_09,period_start_hh_12,period_start_hh_13,period_start_hh_17,period_start_hh_18,period_start_hh_21,period_start_hh_22,period_start_mm_00_08,period_start_mm_10_18,period_start_mm_20_28,period_start_mm_30_38,period_start_mm_40_48,period_start_mm_50_58,Normalized_temp,Normalized_dwpt,Normalized_rhum,Normalized_wspd
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,0.5444444444444445,0.2328767123287671,0.125
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,0.5444444444444445,0.2328767123287671,0.125
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,0.5444444444444445,0.2328767123287671,0.125
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,0.5444444444444445,0.2328767123287671,0.125
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8666666666666667,0.5444444444444445,0.2328767123287671,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.7777777777777779,0.6712328767123288,0.125
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.7722222222222223,0.726027397260274,0.25
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4,0.7722222222222223,0.726027397260274,0.25
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7333333333333333,0.4444444444444444,0.2328767123287671,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.5055555555555555,0.3013698630136986,0.375
