0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
19.321239827199502,24.647427043863196,23.343043793696978,41.09460759358854,28.551395722567328,54.71051854610529,41.164572698439045,29.143893118902938,34.66142493349237,30.425080224913504,39.261328909432265,27.725849945107417,29.61332712595677,39.912365649705166,37.671497766978426,40.23971546395936
14.596416558638984,13.635051860227597,9.750206829545592,7.361992292886855,8.271058867310664,9.602325864310998,16.380564036001463,-4.772077469792009,16.1730134339115,17.011134960672376,7.79060354932853,6.877881100949538,2.952391557989853,12.371028446898693,11.050018014335718,9.947061870374778
62.646688361329275,40.637454408472436,40.61989689274963,63.93640945423672,49.78309920714651,34.968267123046004,51.18835745080168,41.21865628561344,34.96882139751523,55.31416696307503,38.73322200278314,34.47587621807556,74.2278647012529,45.755070445484975,44.80658772984576,38.48345395752377
40.9687621866694,38.08030450751385,38.828890522022604,71.36788004742138,35.3489902699142,38.45332280586702,41.272119581924294,34.275763294727625,33.398023040849566,26.843574323042915,50.34269259877428,31.641849117645076,37.90489173905229,39.52368742004662,33.82679254924989,41.92351201435336
24.083446715045007,25.746348189412803,22.649777865135096,43.527171651840234,30.84600470890642,79.87208532923111,41.353244978387615,34.597225202280455,26.339022032606696,26.335621306039567,18.725639117306308,21.49566354474876,29.915465447508094,24.332720458621857,23.801182077281837,29.216209315477176
16.592265265578934,17.32212670618211,25.048193923552123,23.45812799032519,23.190814696994284,68.13014233998521,21.684432786479306,24.959290803543695,19.58059354285097,25.860798389965936,14.661123235468835,16.92356752830342,15.121834974852636,18.163788556928047,19.38424212484182,22.803380097005533
33.833777582671466,24.598485433317176,30.284953126250294,40.121808282172545,31.905139539450264,52.83755976829432,27.24101276724497,26.82871140823607,34.92698546781705,24.35739895318591,42.11655762407146,18.957133201566016,25.43609332442487,26.203765285990606,37.013246846988615,58.484875404077854
16.338825168945988,14.446459073224986,20.263485335109497,27.764927791872978,15.973313923883554,14.273516793070593,18.695535069323626,18.629241094011704,25.588627373697207,20.298505133382587,16.795437337591665,18.852138911668558,29.431592125267013,30.819321802795862,17.911100799312134,14.888438688031014
28.91338075243458,26.108808076008064,31.949330482756803,19.60495752033609,23.47905590932998,35.356969357953666,35.680119899921145,24.313251214093725,37.4303846298434,31.184967085625054,25.173771731175542,24.875404965540483,34.29309961658904,34.823248238637134,30.904953172315164,34.75871321909224
75.04993902075567,64.18738445538004,73.5217566686736,48.64293621155954,78.51775069277072,100.50507126486278,57.838771472116,74.63210621847435,73.84869746982056,84.16527668683494,68.39543743887269,93.15233046937938,96.46965484110869,71.16145301825784,110.04586791887067,108.69190456278217
13.24969324791167,12.723420186387182,15.065904172931491,15.508344147397104,12.360007554244882,11.624325636059153,18.12575128681591,33.355813429549585,16.856213259010477,18.726369452791207,15.664671053102907,17.65839305509165,20.057037619355125,20.85950358145621,11.616331363029312,10.4096058586138
13.136200653005265,13.100597908582296,12.89088387005758,10.991219755391144,13.049409481931992,51.87362187654092,16.8955463805705,8.609598384780686,10.861255883989461,11.839314173562547,17.183876492156124,15.079378525360037,14.557743094268734,10.472183786273261,25.45776219902382,20.79999493049568
6.938424683905926,10.30823103666017,10.277815070802152,5.807686824349665,13.174823667145448,28.193096201108816,21.06478245615363,3.8646813350289975,10.002868891036531,12.811684943798001,19.198750057151717,14.742698039134298,11.523157408596079,19.45176140233193,15.468292378225017,11.433504489492341
24.121444044711694,23.5268060838819,22.24627839794173,44.87874568740956,26.82884201943837,37.20105226371892,27.633130844822333,38.65580078275628,23.30531613429463,23.174556300488526,21.286137768904325,23.380870971518576,48.37658363861627,48.375715753613136,22.675987711074598,27.29308175021103
14.260255810989856,16.186960324734933,18.272437755191856,25.824558606525233,17.832183463359712,19.703478111109444,24.17555242500003,23.405895147117374,14.659748295053959,16.75390703380882,19.56468393583032,16.603477595674082,16.266770931117843,17.902556942790643,18.372033767709237,16.972524054464042
17.955216242093776,19.10662470845371,21.605951204407567,24.136099509126737,30.447558219857743,10.52997449678103,22.40004835549958,13.792407600772375,23.640912032621156,22.508041929437194,22.18901974695499,28.244750715946125,33.87897654990599,25.55248862328927,23.373056250288748,22.995919277770046
5.923729252350188,8.803594231904226,9.040953106909003,3.509991515461045,3.4683496925693973,1.5879586569740356,19.419255746532848,0.0490003390550342,16.71970618082033,7.801318381084637,8.579704203542564,8.983046637008663,2.8261128941706652,11.53880124416769,15.618588584263144,10.87436004082
32.27733351295187,34.40533550069181,34.44522515002106,28.74721485491718,42.75900453317524,39.25059342475094,50.34255559052642,14.480821382448955,40.249159955910955,30.052155865939163,22.297838964533515,56.73035157834006,49.14579584608057,34.776849094166785,46.051820467481,36.030490115158756
17.31842259598515,20.638397091953323,18.82607949748705,19.994970045443893,16.25519175453083,26.789030148680308,16.557472884567414,21.579913885120416,16.461446615364995,21.395458282704027,18.23239686001972,19.888152547890787,35.1766482098482,26.873173098959132,20.65108287026942,19.863131287588885
59.72470313934335,61.75915150070433,76.14580645100938,57.15841386805943,61.210528814364096,52.86499813001944,72.58921129241284,42.92393645217163,68.84638618569852,71.71680483255075,23.191366083722958,61.31896703462895,45.49301179498232,48.56703402805408,45.79638241664426,37.0716162353554
38.12753062143927,24.138359952418035,41.442832630740824,50.361105001698334,33.97828255464725,67.33281906085016,53.70488084079937,46.214602036560635,36.448084730146626,37.898536879642144,21.063221357224805,32.977593642665774,53.68910945234694,43.20984399457413,37.8948045077885,49.13562927590508
24.497552615550905,30.83882058943602,25.260914428675033,53.29777523873004,80.41206314965982,63.60173515289895,59.605695623512254,42.20577855862058,37.320159696814414,34.31367691683102,23.50885559512139,33.30829075579479,50.04353031672808,35.17270499248672,68.54395220733112,49.57916368392981
52.522736482978,73.42592970961172,91.04923007277966,78.68170128039483,83.2998867103669,85.1096349835582,139.6561737192343,51.559985318078404,62.27007233644683,59.68769101013184,42.90714383347383,67.12798035199555,70.19795967174775,52.17334638568992,71.25809700665165,52.17427222938883
19.180499453283073,27.17374399158624,31.65771960059128,33.82206771865011,39.76569242175907,47.64028033512493,41.46308383579971,23.137244566536115,26.946646758872493,23.597976777855422,16.471603299221787,24.28445635726989,4.105808300528419,19.687235029960007,28.06505070337636,27.633415207881495
20.437754880503434,18.245996767613498,22.423168749332575,20.436710825702743,29.019001023541723,51.95379413653904,26.27487049974898,24.771401976275072,24.253265208930916,17.73403474081279,22.722609416870725,20.12981089886492,28.294085527531113,24.578433714116436,32.0747489729558,26.664716425925516
7.76284914447572,8.724365853212257,6.7762087983064925,11.02161481561299,7.90536563340862,7.945809631889233,16.109569080471598,19.49974828609176,7.55201235821522,14.573914416850426,13.62475758541745,12.190003054716769,25.285179517501096,8.218164223868218,7.925780810318901,4.394805758625825
3.946283285217169,3.537613651560131,0.6227116211644,2.8881145418645815,6.898857021021139,4.118850058258928,2.9723137832524213,-243.1254851597712,2.721461993815471,2.87787510057684,3.590162187560681,0.12145929613063353,4.656197964529322,-2.3244077666405127,4.926520196214719,3.478727378436022
10.451783023353913,11.134680639031822,10.699213891118097,10.674632874065736,13.391884509523315,25.018858956594443,20.384321602968793,20.157671303083756,12.448853912914734,13.495884562550938,21.771164533161663,13.960184089850786,11.949428419571182,22.835484975060325,14.129545477296979,12.269814333613501
80.14962283310444,56.025226396307275,76.94991891522396,50.491183617506515,75.9670011302564,72.16647774932669,85.80537664025589,32.64984909829431,100.00954358429553,54.37017703656594,35.62339552157086,61.123251488624376,65.11553583440873,100.90266179069587,53.38156311394946,52.309381710810825
14.130033609447034,13.77459361486838,9.336059568413576,17.395765830025873,14.538507309724345,13.720323249548244,13.212451614732405,-4.9295512319934645,19.1470432467732,13.181775125610828,14.841795249903086,11.85048316740236,32.3820279884677,16.083383653741993,17.467287520357978,10.821716537419398
57.359601075118626,64.19706857549305,82.06587001562072,76.14971749159125,71.01077812899214,76.50325197145011,71.24470665518164,47.27325876519325,60.05921490422181,55.239060000742015,36.192834358255574,58.87692841600649,55.918701358849155,74.14265713049468,45.627534316288404,57.503447700700285
12.768888189853365,15.167832498654503,12.83069150429804,11.285370563904824,18.37856136743429,23.809428721550795,18.698794960472252,11.443659226514322,16.52902259861083,13.417575794650734,16.45700031023308,20.35006266154973,16.8830142460806,24.394548582699368,17.828317212916424,12.674659682540867
28.645738706207613,20.175092421434453,23.51282632394852,19.438215369680325,28.312356880987252,72.39864217371402,32.84753983619081,32.00546254537778,28.637609533380612,29.343063926310123,25.17789014402867,26.347543411597307,27.473264796479327,39.94943818667177,69.11624104201984,36.07460039019374
31.63916872034157,34.370380369814946,25.791291530942562,45.21840052347404,39.149729819880484,14.706844665585056,35.8267658898087,25.16609371841687,49.29057709917785,32.00724870106556,20.815250608012757,37.17931127614466,38.63882103797176,33.00142202290834,32.6857568211359,23.126744050046085
72.0284001578446,95.98801911954828,137.69711556991416,84.5673854392493,100.10696835780186,60.61663515160459,108.48516510655357,113.58889793424026,122.43852557457718,108.52578579307544,51.13227051482105,119.02624670108699,143.6931291435895,88.45396010187342,160.33751201131406,138.17329393661743
12.638919673075012,16.341071851558162,19.27138565875113,21.46035591362227,25.283530952480262,13.662048244599037,29.08423246397205,17.519990229073642,16.52087441906018,17.615532237855227,15.8167908439681,15.635092804770322,24.721774371757725,16.836525993530934,19.23540251524878,16.04679422308741
17.354777121064014,19.899770028815553,16.178437742028798,24.37267129062694,13.26346120757314,36.60101515782913,22.93463933577384,7.287441427356729,23.975226293883978,15.510306003968278,16.44519225156801,22.968756914974392,26.14678634413294,18.824067492793915,17.443748080150513,16.18359735626709
30.27381605948374,42.50224800014395,48.43459436211603,59.476549812090255,47.95073887896872,51.32981356779738,47.7561719588978,40.954104925966,46.3942473903557,31.11220500046506,28.573864698226856,28.39607785957826,43.51541467696512,34.11686509733031,48.78836427804917,37.905057711685544
27.788450875449726,35.08267947568891,34.0828863309751,53.04324322922408,60.12612427433026,95.9985351696366,52.99389104065262,36.14120610080326,31.882343568828524,26.196689243956715,38.33635502794817,29.064508920099286,52.665632527824556,34.27013803693498,44.57783158426837,41.70415775022403
27.892710730151233,39.98944013692837,43.429384243970404,41.22303069289167,53.03340098786979,58.1254063900104,41.99477121810507,48.99346298271533,31.605943220704805,47.50209499666881,30.180632271410563,39.694186272669214,61.0988903583202,42.436632014737405,50.703500249098255,69.59311442208059
30.149163945274356,43.20152558023805,37.91705563624703,44.74842271911642,43.29688650491356,89.9769260970964,33.81656153637183,30.41708056028846,36.608827494234355,33.28288125026538,26.92215730395648,26.466321985019185,41.813719506683036,27.787019927375376,55.29135198768544,40.08349949578141
36.68838703539489,57.96269229497812,49.733583067261634,54.14714337918336,71.33502613590792,63.927683427226604,62.711821361989806,36.8804434591285,48.77741476993395,37.9922638747108,58.52013538222233,51.347391950181226,49.450233957161366,41.47533723961028,76.88414375529904,74.70252433954285
30.50259319800152,35.57670716640001,48.46740657786171,59.60314930399302,26.429291855482433,19.18607639220507,34.49198216719593,37.36116458377381,49.28102417763778,58.17109808463102,25.84103258302299,49.14366979319209,55.38312606081255,49.975947052052554,33.19744461061704,33.8196580764334
5.310103255109525,5.57017696920707,5.452444512870435,5.5386805853833225,-3.52283846743327,2.260231350121835,7.854908537462241,5.917290139033273,6.635541399849432,8.805066064896138,13.205371110212258,9.029846362529655,13.270205492985552,9.796596298444774,1.2287639688567291,1.6555471655215603
23.705075981881432,23.536148655916556,25.291929292384037,18.230952576895895,47.29102226770236,72.71819880515162,73.86510143746668,43.441789493401416,31.244399720090684,21.75694770252951,12.476060868217221,21.180768612647867,43.938595085827906,29.257574687427283,30.672642540272957,22.59593275245383
19.59760636884191,16.018261747918476,15.420170562037415,22.323102340035604,16.932003070209472,17.13592151726255,18.235587952725936,24.278795211513827,19.030558736290445,13.734621923866255,12.380268653434658,16.051553892123245,11.088860966255714,20.43290476586231,21.258941520283866,16.59716680759584
43.77397687811934,33.404996969619596,55.061865042753446,45.75651071864809,41.46184574433459,64.69123719990918,50.171177269145154,34.42557647046581,41.676450960399734,40.13227644347223,32.366465984774415,47.513980282441985,40.49622876693056,35.855542249894356,54.265525243428925,45.156857052153704
4.97492964027445,3.176262894125141,0.22999726468792367,5.0482036457631265,1.4113003701430837,3.8442951943740367,3.465109288871296,-40.601633261558206,0.7333693898967774,2.8069934003820545,5.8750162481595645,1.826236489962908,0.6459262348363937,2.457039598665933,1.6893366431904069,3.7306272839386363
1.8215522306945169,4.079456210098337,-0.8763903027949979,3.673126288431332,8.597269072288377,1.6508310293306896,7.88518640932553,-74.58252977110746,0.7748639253112775,5.187188794528358,4.441875796957511,1.68945413442127,2.542568553889704,10.12500209892557,4.16268611254643,1.2603679965015286
26.4429048183802,36.38358650308598,34.97732059443667,58.1443979271151,37.59784769441363,35.99017214668601,41.8701830887052,28.885690083891607,44.94897214100435,50.760262797686266,24.051653285231822,45.14003888162057,71.26767516673783,64.7890461681221,42.36298441604086,39.68269403960662
13.07189987252224,16.304795573087087,18.299133090471745,5.852837386320137,21.987642944772947,22.1342069743037,29.575076983532387,22.213865384534984,16.84150730017451,16.88567141866982,11.565438940216108,10.153688747993531,11.405506828586956,22.909176719850077,23.83790928967852,18.83553499474
32.12090006985425,39.374802186795726,45.02273647581373,32.28974264686898,71.97614456692986,48.07327588184376,56.09638337293814,29.83021789441631,49.6828428957575,33.04022126584112,43.06511169171454,33.14055120466152,42.762412935586376,36.001381838477464,44.7636958582559,50.830423916511585
14.785064545941815,15.70767881948261,13.265926805988428,22.967648733684868,10.502355390660743,8.616500489320988,13.371760103369084,-2.387712317719391,16.42360541349762,10.994693272807481,25.7062782356423,16.398262884545243,7.223182579047588,18.28368637272235,14.091468133445881,11.47557257521291
11.46143578765019,9.191147833518443,9.215626013870391,13.52882110017709,18.739852630321426,14.599542235165023,20.528268123709022,-12.211838858625278,21.435643172746648,16.921753244779737,11.76470893018242,13.057130861962266,30.799160102092962,15.967610264304971,15.192118200494564,13.4042461733331
14.001768709426063,14.427324600788936,12.186296824080824,17.758007621534453,15.548147066305088,7.598559648723456,20.87795571740803,21.07542232935584,13.313576850905946,16.81447572559727,13.393991840477579,15.297969214143906,21.16342875253647,16.59535868641821,14.503018464735513,13.593359071675662
64.47311006868418,79.7071301573228,76.81034503391443,95.01937110279025,118.26085100915759,148.4311351505391,70.08441975870629,98.61432748045242,87.75792148586224,75.861294776334,62.872144566576736,77.97359720513217,60.321288825142794,70.49606819700261,95.86372495017481,88.6324357949567
20.532710547237613,21.343045076677004,17.94951089648822,23.609375291306474,22.742441286769164,51.749479523611924,24.596953900789018,13.095336724956402,22.55558219503582,21.955176160683397,22.524000653044848,22.09566694226091,20.769569500550514,27.473247186621023,22.67673340347433,18.471331050283105
14.564857232517639,16.592281429218925,14.89331333654753,30.251930965031043,22.933223837014424,22.96468963456294,26.26375378511337,27.01191751677968,13.003520722826288,18.930772215826355,19.425126653346013,15.380625589638598,15.13838921083079,17.46650673747382,16.169707089137837,14.72711099443554
13.397651794212436,14.016051736059165,15.128526832467523,16.709964806462608,14.672147777799657,12.482513878417821,21.774210318426288,20.87619114700218,12.7890649905609,14.46114196836693,7.901408032561818,18.377237221283327,6.587629072389129,19.141264606710685,13.286648567160071,9.888061887238596
43.36741438983395,45.717565193253925,58.3594333167963,42.51254569882356,57.051479383213014,46.29788567396345,51.08700373056615,49.02219259616044,38.485846186489034,66.81170643484056,52.20594187722746,46.71104030728501,86.94595965422175,39.04610484094392,27.384848323670166,33.80923965161223
21.752275686761312,20.240557347751658,19.287915864337897,17.702242273697994,21.852548220332785,21.54874238127827,24.711258515324626,18.50396315973188,24.300871785280595,18.124783452911437,15.736116982311623,24.631753080756017,31.880889361361913,26.073622327437594,21.716645276629063,22.44804878760253
18.518464440330472,16.19580762660602,14.724717475614314,12.946662986620508,19.156950474668175,13.62170873594024,21.73772669839659,29.988137550964243,18.90638194815574,18.557943881307324,14.732222560901317,23.955095352279805,29.948716285119346,24.378321983893795,17.99566797488946,13.618655074152148
21.295774392624377,22.977290367148246,26.88628442680254,17.609739296774826,20.15328824388115,40.892844862232636,39.68316266425628,23.877674276573806,33.62395118502518,19.362408501894198,20.17078324044959,21.984662971832915,31.68334143797291,24.70326706377877,25.338549739364723,21.23379062117321
1.7869670714580221,3.5910737092625253,0.8285648940171009,1.6170728376647756,-2.9718337304292186,5.553904147938028,5.152679328816686,-20.546174353679092,-0.17480472790927085,-1.1066832038948635,7.89747882794138,0.8904719787764754,4.4118645459354235,4.035175384185401,8.069277383807162,6.203182529826047
9.799897991724794,11.05981894625581,11.785001435950708,2.148181134236909,10.63861292843576,12.354435227467174,13.01861728052221,14.509009618362715,9.737556776019249,4.5687691472503635,7.334170683190767,10.148997911068419,24.075913962148462,15.387266735895956,12.296369574224272,14.150790610241069
40.68579211590824,33.74165850152966,41.682514984836544,37.48543972144934,53.54474291294179,43.75058292359223,45.37962107343187,26.733322616026797,50.15290687149323,45.96416953859625,32.442141808584516,58.03310437131312,20.300993846475397,34.721642334116225,67.2339239339321,64.3940122295533
11.206586076275917,10.523694281640239,12.256791647572541,20.027288079699595,17.59422307879761,31.686924122617707,12.581600631876702,22.94012156665538,9.693960927539303,14.703760906767874,25.274157459936465,11.465333876502367,16.69332469405691,17.792019939613187,13.718390767843736,12.63999593840043
7.160119272835967,8.99566238907996,4.218272543168597,6.1892717395488965,6.957091848902895,1.662123624584606,13.562963153500192,0.9733335593909231,6.095153765209703,10.454464508388002,11.631710817827441,12.237379509978163,5.671811119675724,8.94096112202813,9.227190119847233,10.053497847888458
21.262068544379773,23.787288902899295,24.84229204034954,17.63234635214662,24.587375994481064,67.90678700217553,22.9126848361175,19.73791369595102,22.96817506436174,21.081971932830207,26.588001532629388,23.849302247146436,14.31869198724794,27.442513728895843,21.351218987186297,23.572240604176486
100.18490595604248,107.6691424592534,94.53273322683488,90.17018637786438,101.11010286627356,146.9143151352605,118.33653229403794,119.98763539430696,107.91840068891064,87.55928738062242,94.46058324978416,135.6165252692489,147.35100231506394,120.11759949486469,75.29760269998351,61.963460839406046
42.16499736417621,49.601529743670085,63.88430146319614,66.60352854602588,44.03813979613938,60.70332847015534,33.99307613316068,40.28616553735517,48.29568172946556,71.11387925362199,30.172926671394297,28.79904579218893,30.194865747169317,43.36547529138519,42.398093629231795,39.75905104578696
30.7691541456761,24.900107317825977,27.919596005418754,21.443473130847057,29.173463138998894,57.286656693430494,30.94734738266867,17.728590918181062,24.921756892296795,21.88763515431967,22.92464316865271,20.006749610247013,6.781414795295231,29.583996993799875,33.01446904280105,32.13676391875959
8.499789829463968,12.094779143467314,9.099803777369809,4.2771240386860345,5.8393897765189315,7.038471044800272,16.25143323319605,-0.9510212500996751,11.732462767628776,12.80775240112177,8.908567779225587,9.708014093714267,6.443099564557976,7.593481945832534,7.485466942428518,10.576690156849557
20.374388654578688,18.875831407845222,27.50237556636755,50.74805091276416,55.029763728987,50.2645536425963,64.39700206393543,41.748563468702656,32.578556606233505,32.601701288734624,33.47420366936593,29.158709367354845,30.348278508624933,23.49720159537597,19.189536206437378,26.559286389193918
32.11464517728418,44.448867914197024,36.07222242514569,50.19194100179705,51.98564525416561,115.11926270577453,50.9909622485402,36.36672836128476,41.167667586430376,30.13019835856885,28.909513433916988,44.75673593072319,23.816520055834946,55.550572729326284,43.58815333661218,39.65744491013065
